#           k/h    P           
    0.12980E+03    0.34689E-07
    0.13045E+03    0.34209E-07
    0.13110E+03    0.33735E-07
    0.13176E+03    0.33268E-07
    0.13242E+03    0.32807E-07
    0.13309E+03    0.32353E-07
    0.13375E+03    0.31905E-07
    0.13442E+03    0.31462E-07
    0.13510E+03    0.31026E-07
    0.13577E+03    0.30596E-07
    0.13646E+03    0.30172E-07
    0.13714E+03    0.29754E-07
    0.13783E+03    0.29341E-07
    0.13852E+03    0.28934E-07
    0.13921E+03    0.28533E-07
    0.13991E+03    0.28137E-07
    0.14061E+03    0.27747E-07
    0.14132E+03    0.27362E-07
    0.14202E+03    0.26982E-07
    0.14274E+03    0.26607E-07
    0.14345E+03    0.26238E-07
    0.14417E+03    0.25874E-07
    0.14489E+03    0.25514E-07
    0.14562E+03    0.25160E-07
    0.14635E+03    0.24811E-07
    0.14708E+03    0.24466E-07
    0.14782E+03    0.24126E-07
    0.14856E+03    0.23791E-07
    0.14931E+03    0.23460E-07
    0.15005E+03    0.23134E-07
    0.15081E+03    0.22812E-07
    0.15156E+03    0.22495E-07
    0.15232E+03    0.22182E-07
    0.15309E+03    0.21874E-07
    0.15385E+03    0.21569E-07
    0.15462E+03    0.21269E-07
    0.15540E+03    0.20973E-07
    0.15618E+03    0.20681E-07
    0.15696E+03    0.20393E-07
    0.15775E+03    0.20109E-07
    0.15854E+03    0.19829E-07
    0.15933E+03    0.19553E-07
    0.16013E+03    0.19281E-07
    0.16093E+03    0.19012E-07
    0.16174E+03    0.18747E-07
    0.16255E+03    0.18486E-07
    0.16337E+03    0.18228E-07
    0.16419E+03    0.17974E-07
    0.16501E+03    0.17724E-07
    0.16584E+03    0.17476E-07
    0.16667E+03    0.17233E-07
    0.16750E+03    0.16992E-07
    0.16834E+03    0.16755E-07
    0.16919E+03    0.16521E-07
    0.17003E+03    0.16291E-07
    0.17089E+03    0.16063E-07
    0.17174E+03    0.15839E-07
    0.17260E+03    0.15618E-07
    0.17347E+03    0.15400E-07
    0.17434E+03    0.15185E-07
    0.17521E+03    0.14972E-07
    0.17609E+03    0.14763E-07
    0.17697E+03    0.14557E-07
    0.17786E+03    0.14353E-07
    0.17875E+03    0.14153E-07
    0.17965E+03    0.13955E-07
    0.18055E+03    0.13760E-07
    0.18145E+03    0.13567E-07
    0.18236E+03    0.13377E-07
    0.18328E+03    0.13190E-07
    0.18420E+03    0.13005E-07
    0.18512E+03    0.12823E-07
    0.18605E+03    0.12644E-07
    0.18698E+03    0.12467E-07
    0.18792E+03    0.12292E-07
    0.18886E+03    0.12120E-07
    0.18981E+03    0.11950E-07
    0.19076E+03    0.11782E-07
    0.19171E+03    0.11617E-07
    0.19267E+03    0.11454E-07
    0.19364E+03    0.11294E-07
    0.19461E+03    0.11135E-07
    0.19559E+03    0.10979E-07
    0.19657E+03    0.10825E-07
    0.19755E+03    0.10673E-07
    0.19854E+03    0.10523E-07
    0.19954E+03    0.10375E-07
    0.20054E+03    0.10230E-07
